Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Effort m^2,NelsonNum,Family,Genus,Species,Species_Codes,SumOfSPEC,Project
RKD17-171,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,200.,"Rio Grande, ca. 4.0 miles downstream of US HWY 550 (formerly NM State HWY 44) bridge crossing, at Rio Rancho Wastewater Treatment Plant, Rio Rancho.",13,354772,3905355,10/5/2017,201710,473.7,212,Poeciliidae,Gambusia,affinis,GAMAFF,4,Hybognathus Amarus Population Monitoring
RKD17-171,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,200.,"Rio Grande, ca. 4.0 miles downstream of US HWY 550 (formerly NM State HWY 44) bridge crossing, at Rio Rancho Wastewater Treatment Plant, Rio Rancho.",13,354772,3905355,10/5/2017,201710,473.7,294,Centrarchidae,Micropterus,salmoides,MICSAL,1,Hybognathus Amarus Population Monitoring
RKD17-173,RIO GRANDE,NEW MEXICO,SOCORRO,Socorro,San Acacia,107.1,"Rio Grande, ca. 2.6 miles upstream of Pueblitos Rd. bridge crossing, Escondida",13,326303,3781123,10/9/2017,201710,155.95,76,Cyprinidae,Cyprinus,carpio,CYPCAR,1,Hybognathus Amarus Population Monitoring
RKD17-173,RIO GRANDE,NEW MEXICO,SOCORRO,Socorro,San Acacia,107.1,"Rio Grande, ca. 2.6 miles upstream of Pueblitos Rd. bridge crossing, Escondida",13,326303,3781123,10/9/2017,201710,155.95,76,Cyprinidae,Hybognathus,amarus,HYBAMA,6,Hybognathus Amarus Population Monitoring
RKD17-173,RIO GRANDE,NEW MEXICO,SOCORRO,Socorro,San Acacia,107.1,"Rio Grande, ca. 2.6 miles upstream of Pueblitos Rd. bridge crossing, Escondida",13,326303,3781123,10/9/2017,201710,155.95,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,42,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,32,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,1,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,3,Hybognathus Amarus Population Monitoring
RKD17-174,RIO GRANDE,NEW MEXICO,SOCORRO,Mesa del Yeso,Isleta,120.1,"Rio Grande, ca. 1.5 miles upstream of confluence with the Rio Salado, San Acacia",13,330498,3795053,10/9/2017,201710,537.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,11,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,192,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,76,Cyprinidae,Cyprinus,carpio,CYPCAR,25,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,76,Cyprinidae,Hybognathus,amarus,HYBAMA,156,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,76,Cyprinidae,Platygobio,gracilis,PLAGRA,2,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,61,Hybognathus Amarus Population Monitoring
RKD17-175,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,137.1,"Rio Grande, ca. 6.3 miles upstream of U.S. Hwy. 60 bridge crossing, Bernardo",13,335554,3819543,10/9/2017,201710,524.9,212,Poeciliidae,Gambusia,affinis,GAMAFF,8,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,115,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,76,Cyprinidae,Cyprinus,carpio,CYPCAR,16,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,76,Cyprinidae,Hybognathus,amarus,HYBAMA,56,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,76,Cyprinidae,Platygobio,gracilis,PLAGRA,3,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,81,Catostomidae,Carpiodes,carpio,CARCAR,2,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,93,Ictaluridae,Ameiurus,natalis,AMENAT,1,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,86,Hybognathus Amarus Population Monitoring
RKD17-176,RIO GRANDE,NEW MEXICO,VALENCIA,Belen,Isleta,156.,"Rio Grande, ca. 6.2 miles upstream of NM State Hwy. 309 bridge crossing, Belen",13,340647,3845146,10/9/2017,201710,584.55,212,Poeciliidae,Gambusia,affinis,GAMAFF,57,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,144,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,76,Cyprinidae,Hybognathus,amarus,HYBAMA,74,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,76,Cyprinidae,Pimephales,promelas,PIMPRO,8,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,76,Cyprinidae,Platygobio,gracilis,PLAGRA,14,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,81,Catostomidae,Carpiodes,carpio,CARCAR,3,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,81,Catostomidae,Catostomus,commersonii,CATCOM,1,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,20,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,212,Poeciliidae,Gambusia,affinis,GAMAFF,83,Hybognathus Amarus Population Monitoring
RKD17-177,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 miles upstream of NM State Hwy. 6 bridge crossing, Los Lunas",13,342799,3858637,10/10/2017,201710,532.65,294,Centrarchidae,Lepomis,cyanellus,LEPCYA,1,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,152,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,76,Cyprinidae,Cyprinus,carpio,CYPCAR,3,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,76,Cyprinidae,Hybognathus,amarus,HYBAMA,20,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,76,Cyprinidae,Pimephales,promelas,PIMPRO,6,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,76,Cyprinidae,Platygobio,gracilis,PLAGRA,8,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,81,Catostomidae,Catostomus,commersonii,CATCOM,1,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,93,Ictaluridae,Ameiurus,melas,AMEMEL,1,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,93,Ictaluridae,Ameiurus,natalis,AMENAT,2,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,26,Hybognathus Amarus Population Monitoring
RKD17-178,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.5 miles upstream of I-25 bridge crossing, Isleta",13,345900,3870990,10/10/2017,201710,514.45,212,Poeciliidae,Gambusia,affinis,GAMAFF,34,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,66,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,76,Cyprinidae,Hybognathus,amarus,HYBAMA,83,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,76,Cyprinidae,Pimephales,promelas,PIMPRO,2,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,76,Cyprinidae,Platygobio,gracilis,PLAGRA,30,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,11,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,81,Catostomidae,Catostomus,commersonii,CATCOM,1,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,2,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,212,Poeciliidae,Gambusia,affinis,GAMAFF,166,Hybognathus Amarus Population Monitoring
RKD17-179,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 miles upstream of I-40 bridge crossing, Albuquerque",13,346011,3887973,10/10/2017,201710,574.7,294,Centrarchidae,Pomoxis,annularis,POMANN,1,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,33,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,76,Cyprinidae,Hybognathus,amarus,HYBAMA,46,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,76,Cyprinidae,Platygobio,gracilis,PLAGRA,15,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,81,Catostomidae,Catostomus,commersonii,CATCOM,1,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,21,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,212,Poeciliidae,Gambusia,affinis,GAMAFF,1,Hybognathus Amarus Population Monitoring
RKD17-180,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,190.,"Rio Grande, ca. 1.0 miles downstream of Paseo del Norte Blvd. (NM State Hwy. 423) bridge crossing Albuquerque",13,349214,3893063,10/11/2017,201710,538.65,294,Centrarchidae,Micropterus,salmoides,MICSAL,1,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,73,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,76,Cyprinidae,Hybognathus,amarus,HYBAMA,136,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,76,Cyprinidae,Pimephales,promelas,PIMPRO,3,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,76,Cyprinidae,Platygobio,gracilis,PLAGRA,8,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,81,Catostomidae,Catostomus,commersonii,CATCOM,4,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,93,Ictaluridae,Ameiurus,natalis,AMENAT,3,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,18,Hybognathus Amarus Population Monitoring
RKD17-181,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.1,"Rio Grande, ca. 1.1 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,351562,3897190,10/11/2017,201710,537.4,212,Poeciliidae,Gambusia,affinis,GAMAFF,17,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,18,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,76,Cyprinidae,Hybognathus,amarus,HYBAMA,66,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,76,Cyprinidae,Pimephales,promelas,PIMPRO,5,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,76,Cyprinidae,Platygobio,gracilis,PLAGRA,13,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,81,Catostomidae,Catostomus,commersonii,CATCOM,1,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,10,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,212,Poeciliidae,Gambusia,affinis,GAMAFF,79,Hybognathus Amarus Population Monitoring
RKD17-182,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.6,"Rio Grande, ca. 4.4 miles upstream of Alameda Blvd. (NM State Hwy. 528) bridge crossing, Corrales",13,355531,3900626,10/11/2017,201710,531.4,294,Centrarchidae,Pomoxis,annularis,POMANN,2,Hybognathus Amarus Population Monitoring
